,Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,Postcode,Price2,Terrace2,Provincie,Gemeenschap
4623,€435000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,315,0,0,1953,0,0,1,0,0,0,0,Gas,10654878,8300,435000,0,West-Vlaanderen,Flanders
4624,€445000,Dumortierlaan 89,1,A,66,0,0,0,0,0,2,2017,0,0,1,3,0,1,0,0,10654877,8300,445000,0,West-Vlaanderen,Flanders
4625,€445000,Dumortierlaan 89,1,B,119,0,0,0,0,0,2,1977,0,0,1,0,0,0,0,0,10654876,8300,445000,0,West-Vlaanderen,Flanders
4626,€475000,Dumortierlaan 89,2,D,314,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,10654874,8300,475000,0,West-Vlaanderen,Flanders
4627,€460000,Dumortierlaan 89,2,C,240,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,10654873,8300,460000,0,West-Vlaanderen,Flanders
4628,€485000,Dumortierlaan 89,2,Not specified,Not specified,0,0,0,0,0,2,2023,0,0,1,0,0,0,0,0,10654872,8300,485000,0,West-Vlaanderen,Flanders
4629,€485000,Dumortierlaan 89,2,A,95,0,0,0,0,0,2,2018,Good,0,2,0,0,0,0,Gas,10654871,8300,485000,0,West-Vlaanderen,Flanders
4630,€497000,Dumortierlaan 89,1,Not specified,Not specified,0,0,0,0,0,2,2020,0,0,1,0,0,0,0,0,10654870,8300,497000,0,West-Vlaanderen,Flanders
4631,€499000,Dumortierlaan 89,2,E,456,0,0,0,0,0,2,1969,Good,0,1,0,0,1,0,0,10654869,8300,499000,0,West-Vlaanderen,Flanders
4632,€515000,Dumortierlaan 89,2,B,145,0,0,0,0,0,2,1968,Good,0,1,0,0,0,0,0,10654866,8300,515000,0,West-Vlaanderen,Flanders
4633,€525000,Dumortierlaan 89,2,B,175,0,0,0,0,0,2,1992,Good,0,0,0,0,0,0,Gas,10654865,8300,525000,0,West-Vlaanderen,Flanders
4634,€525000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Gas,10654864,8300,525000,0,West-Vlaanderen,Flanders
4635,€545000,Dumortierlaan 89,2,B,192,0,0,0,0,0,2,1988,Good,0,1,0,0,0,0,0,10654863,8300,545000,0,West-Vlaanderen,Flanders
4636,€554000,Dumortierlaan 89,2,B,158,0,0,0,0,0,2,2017,Good,0,1,0,0,0,0,0,10654862,8300,554000,0,West-Vlaanderen,Flanders
4637,€565000,Dumortierlaan 89,2,B,181,0,0,0,0,0,2,1967,0,0,1,4,0,0,0,0,10654861,8300,565000,0,West-Vlaanderen,Flanders
4638,€565000,Dumortierlaan 89,2,C,207,0,0,0,0,0,2,2002,Good,0,1,0,0,0,0,0,10654860,8300,565000,0,West-Vlaanderen,Flanders
4639,€565000,Dumortierlaan 89,2,C,238,0,0,0,0,0,2,0,Good,0,1,0,0,1,0,Gas,10654859,8300,565000,0,West-Vlaanderen,Flanders
4640,€594000,Dumortierlaan 89,3,B,113,0,0,0,0,0,2,1976,0,0,2,0,0,1,0,0,10654858,8300,594000,0,West-Vlaanderen,Flanders
4641,€565000,Dumortierlaan 89,2,B,128,0,0,0,0,0,2,0,Good,0,1,0,0,0,0,0,10654857,8300,565000,0,West-Vlaanderen,Flanders
4642,€599000,Dumortierlaan 89,2,B,102,0,0,0,0,0,2,1977,0,0,1,0,0,0,0,Gas,10654855,8300,599000,0,West-Vlaanderen,Flanders
4643,€635000,Dumortierlaan 89,2,B,125,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,10654854,8300,635000,0,West-Vlaanderen,Flanders
4644,€635000,Dumortierlaan 89,2,Not specified,Not specified,0,1,9,0,0,2,2022,Good,0,2,0,0,1,Installed,0,10654852,8300,635000,1,West-Vlaanderen,Flanders
4645,€615000,Dumortierlaan 89,2,B,129,0,0,0,0,0,2,1977,Good,0,1,0,0,0,0,0,10654848,8300,615000,0,West-Vlaanderen,Flanders
4646,€669000,Dumortierlaan 89,3,B,169,0,0,0,0,0,2,1967,Good,0,1,0,0,0,0,Gas,10654847,8300,669000,0,West-Vlaanderen,Flanders
4647,€675000,Dumortierlaan 89,2,B,164,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Gas,10654846,8300,675000,0,West-Vlaanderen,Flanders
4648,€685000,Dumortierlaan 89,2,C,213,0,0,0,0,0,2,2010,0,0,2,0,0,1,0,Gas,10654845,8300,685000,0,West-Vlaanderen,Flanders
4649,€695000,Dumortierlaan 89,2,B,156,0,0,0,0,0,2,1989,0,0,1,0,0,0,0,Gas,10654844,8300,695000,0,West-Vlaanderen,Flanders
4650,€695000,Dumortierlaan 89,2,C,209,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,10654843,8300,695000,0,West-Vlaanderen,Flanders
4651,€695000,Dumortierlaan 89,2,B,150,0,0,0,0,0,2,1992,0,0,2,4,0,0,0,Gas,10654842,8300,695000,0,West-Vlaanderen,Flanders
4652,€695000,Dumortierlaan 89,3,B,122,0,0,0,0,0,2,0,As new,0,2,0,0,0,0,0,10654841,8300,695000,0,West-Vlaanderen,Flanders
4653,€695000,Dumortierlaan 89,2,C,252,0,0,0,0,0,2,1981,0,0,1,0,0,1,0,Electric,10654840,8300,695000,0,West-Vlaanderen,Flanders
4654,€695000,Dumortierlaan 89,2,A,93,0,0,0,0,0,2,2004,0,0,2,0,0,0,0,0,10654839,8300,695000,0,West-Vlaanderen,Flanders
4655,€729000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,2011,0,0,1,0,0,2,0,Gas,10654838,8300,729000,0,West-Vlaanderen,Flanders
4656,€729000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,2011,0,0,1,0,0,2,0,Gas,10654837,8300,729000,0,West-Vlaanderen,Flanders
4657,€735000,Dumortierlaan 89,2,C,204,0,0,0,0,0,2,2004,Good,0,1,0,0,0,0,Gas,10654836,8300,735000,0,West-Vlaanderen,Flanders
4658,€749000,Dumortierlaan 89,2,A,83,0,0,0,0,0,2,2018,Good,0,1,0,0,0,0,Gas,10654834,8300,749000,0,West-Vlaanderen,Flanders
4659,€749000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Gas,10654833,8300,749000,0,West-Vlaanderen,Flanders
4660,€795000,Dumortierlaan 89,2,B,125,0,0,0,0,0,2,2009,Good,0,2,0,0,0,0,Gas,10654832,8300,795000,0,West-Vlaanderen,Flanders
4661,€795000,Dumortierlaan 89,3,C,215,0,0,0,0,0,2,1971,0,0,2,0,0,0,0,0,10654831,8300,795000,0,West-Vlaanderen,Flanders
4662,€795000,Dumortierlaan 89,2,B,173,0,0,0,0,0,2,2005,0,0,2,0,0,0,0,0,10654830,8300,795000,0,West-Vlaanderen,Flanders
4663,€190000,Dorp 35,3,F,606,0,0,0,79,39,2,1930,Good,0,1,0,0,1,0,Electric,10654829,2800,190000,0,Antwerpen,Flanders
4664,€340.000.,Dorp 35,1,B,116,0,0,0,0,0,0,2008,Good,0,1,0,0,1,0,Gas,10654828,2800,340000,0,Antwerpen,Flanders
4665,€795000,Dumortierlaan 89,2,B,105,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,10654827,8300,795000,0,West-Vlaanderen,Flanders
4666,€799000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,1991,0,0,2,0,0,2,0,Gas,10654825,8300,799000,0,West-Vlaanderen,Flanders
4667,€770000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,1968,0,0,1,0,0,0,0,Gas,10654824,8300,770000,0,West-Vlaanderen,Flanders
4668,€835000,Dumortierlaan 89,3,B,137,0,0,0,0,0,2,2003,0,0,2,0,0,2,0,0,10654817,8300,835000,0,West-Vlaanderen,Flanders
4669,€860000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,0,1963,Good,0,2,0,0,0,0,0,10654816,8300,860000,0,West-Vlaanderen,Flanders
4670,€895000,Dumortierlaan 89,3,A,97,0,0,0,0,0,2,2008,Good,0,2,0,0,3,0,0,10654814,8300,895000,0,West-Vlaanderen,Flanders
4671,€895000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,2025,Good,0,2,0,0,0,0,Gas,10654813,8300,895000,0,West-Vlaanderen,Flanders
4672,€895000,Dumortierlaan 89,2,C,245,0,0,0,0,0,2,2022,0,0,1,5,0,1,0,0,10654812,8300,895000,0,West-Vlaanderen,Flanders
4673,€915000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,2025,Good,0,2,0,0,0,0,Gas,10654810,8300,915000,0,West-Vlaanderen,Flanders
4674,€935000,Dumortierlaan 89,3,B,129,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Gas,10654809,8300,935000,0,West-Vlaanderen,Flanders
4675,€995000,Dumortierlaan 89,2,Not specified,Not specified,0,0,0,0,0,2,2023,Good,0,2,0,0,0,0,0,10654808,8300,995000,0,West-Vlaanderen,Flanders
4676,€1090000,Dumortierlaan 89,3,A,83,0,0,0,0,0,2,1990,0,0,2,0,0,0,0,0,10654807,8300,1090000,0,West-Vlaanderen,Flanders
4677,€1095000,Dumortierlaan 89,3,B,175,0,0,0,0,0,2,2004,0,0,2,0,0,2,0,0,10654806,8300,1095000,0,West-Vlaanderen,Flanders
4678,€1150000,Dumortierlaan 89,3,B,188,0,0,0,0,0,2,0,0,0,2,0,0,2,0,Gas,10654805,8300,1150000,0,West-Vlaanderen,Flanders
4679,€1150000,Dumortierlaan 89,0,Not specified,Not specified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10654804,8300,1150000,0,West-Vlaanderen,Flanders
4680,€1150000,Dumortierlaan 89,3,B,140,0,0,0,0,0,2,1885,0,0,2,0,0,2,0,0,10654803,8300,1150000,0,West-Vlaanderen,Flanders
4681,€1190000,Dumortierlaan 89,2,A,89,0,0,0,0,0,2,1990,0,0,1,0,0,0,0,Gas,10654802,8300,1190000,0,West-Vlaanderen,Flanders
4682,€1350000,Dumortierlaan 89,2,C,224,0,0,0,0,0,2,1967,0,0,2,0,0,0,0,0,10654801,8300,1350000,0,West-Vlaanderen,Flanders
4683,€1395000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,2020,Good,0,3,0,0,0,0,0,10654800,8300,1395000,0,West-Vlaanderen,Flanders
4684,€1475000,Dumortierlaan 89,2,Not specified,Not specified,0,0,0,0,0,2,2000,Good,0,2,0,0,0,0,0,10654799,8300,1475000,0,West-Vlaanderen,Flanders
4685,€1350000,Dumortierlaan 89,6,Not specified,Not specified,0,0,0,496,0,0,2022,Good,0,4,0,0,0,0,Gas,10654798,8301,1350000,0,West-Vlaanderen,Flanders
4686,€1830000,Dumortierlaan 89,4,B,145,0,0,0,0,0,2,2009,As new,0,3,0,0,0,0,Gas,10654797,8300,1830000,0,West-Vlaanderen,Flanders
4687,€1850000,Dumortierlaan 89,3,Not specified,Not specified,0,0,0,0,0,2,1948,Good,0,3,0,0,0,0,Gas,10654796,8300,1850000,0,West-Vlaanderen,Flanders
4688,€2195000,Dumortierlaan 89,4,Not specified,Not specified,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10654795,8300,2195000,0,West-Vlaanderen,Flanders
4689,€2195000,Dumortierlaan 89,3,B,154,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,10654794,8300,2195000,0,West-Vlaanderen,Flanders
4690,€2685000,Dumortierlaan 89,3,C,226,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Gas,10654791,8300,2685000,0,West-Vlaanderen,Flanders
4691,€2800000,Dumortierlaan 89,4,E,464,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,10654785,8300,2800000,0,West-Vlaanderen,Flanders
4692,€3350000,Dumortierlaan 89,5,C,236,0,0,0,536,0,0,0,0,0,2,0,0,0,0,0,10654781,8300,3350000,0,West-Vlaanderen,Flanders
4693,€3495000,Dumortierlaan 89,2,B,168,0,0,0,0,0,2,0,Good,0,2,0,0,0,0,Gas,10654780,8300,3495000,0,West-Vlaanderen,Flanders
4694,€3500000,Dumortierlaan 89,6,Not specified,Not specified,0,0,0,588,0,0,1935,To renovate,0,2,0,0,0,0,0,10654779,8300,3500000,0,West-Vlaanderen,Flanders
4695,€4295000,Dumortierlaan 89,3,A,91,0,1,0,0,0,2,2011,0,0,2,0,0,1,0,Gas,10654778,8300,4295000,1,West-Vlaanderen,Flanders
4696,€4600000,Dumortierlaan 89,3,A,91,0,1,0,0,0,2,2011,0,0,2,0,0,1,0,0,10654777,8300,4600000,1,West-Vlaanderen,Flanders
4697,€5850000,Dumortierlaan 89,7,Not specified,Not specified,0,0,0,988,0,0,0,0,0,6,0,0,0,0,0,10654776,8300,5850000,0,West-Vlaanderen,Flanders
4698,€3750000,Kustlaan 259,4,B,120,0,1,38,0,0,2,2012,Good,0,3,0,0,0,0,Electric,10654744,8300,3750000,1,West-Vlaanderen,Flanders
4699,€375000,Tervuursevest 11,4,C,289,0,0,0,501,0,3,1994,Good,0,2,0,0,3,0,Fuel oil,10654732,3390,375000,0,Vlaams-Brabant,Flanders
4700,€2950000,Dumortierlaan 89,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10654727,8300,2950000,0,West-Vlaanderen,Flanders
4701,€399000,Dikkebusseweg 99,4,D,307,0,0,0,488,52,3,0,Good,0,1,0,0,2,0,Gas,10654726,8900,399000,0,West-Vlaanderen,Flanders
4702,€895000,Dumortierlaan 89,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10654725,8300,895000,0,West-Vlaanderen,Flanders
4703,€985000,Dumortierlaan 89,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10654724,8300,985000,0,West-Vlaanderen,Flanders
4704,€409000,PARKLAAN 46,6,C,241,0,0,0,942,0,4,1993,Good,0,1,0,0,2,0,Gas,10654723,2250,409000,0,Antwerpen,Flanders
4705,€349000,PARKLAAN 46,3,E,482,0,0,0,223,43,3,1993,Good,0,1,0,1,2,0,Gas,10654722,2300,349000,0,Antwerpen,Flanders
4706,€500000,Grotesteenweg-Noord 2,3,F,777,0,0,0,850,0,0,0,To renovate,0,0,0,0,0,0,0,10654721,9070,500000,0,Oost-Vlaanderen,Flanders
4707,€439000,Veldonkstraat 5,6,C,220,0,1,0,1556,0,4,1976,To be done up,0,1,0,0,2,Installed,0,10654718,3128,439000,1,Vlaams-Brabant,Flanders
4708,€325000,Duinkerkelaan 50,4,E,459,1,0,0,112,0,2,1962,Good,0,2,0,0,2,Installed,0,8660,20,325000,0,,
4709,€90000,Duinkerkelaan 50,0,B,127,1,0,0,0,0,1,1965,Good,0,1,0,0,1,0,0,10654716,8670,90000,0,West-Vlaanderen,Flanders
4710,€429000,Mercatorstraat 64,3,F,553,0,0,0,1106,35,3,1964,To renovate,0,1,0,0,2,0,0,10654709,9100,429000,0,Oost-Vlaanderen,Flanders
4711,€200000,Noordlaan 51,3,D,367,0,0,0,171,0,3,1968,Good,0,1,0,0,1,0,Gas,10654707,8800,200000,0,West-Vlaanderen,Flanders
4712,€325000,Noordlaan 51,3,B,134,0,0,0,0,37,2,1997,As new,0,1,0,0,2,Installed,0,10654706,8800,325000,0,West-Vlaanderen,Flanders
4713,€295000,Minderbroedersstraat 8,2,F,564,0,1,0,151,0,2,1960,To renovate,0,1,0,0,2,0,Gas,10654703,1500,295000,1,Vlaams-Brabant,Flanders
4714,€136000,Gistelsesteenweg 291,1,D,364,0,0,0,0,0,0,2000,Good,0,1,0,0,1,0,0,10654700,8370,136000,0,West-Vlaanderen,Flanders
4715,€1195000,Lippenslaan 116,4,B,145,0,1,0,0,0,2,0,Good,0,3,0,0,4,0,Gas,10654696,8300,1195000,1,West-Vlaanderen,Flanders
4716,€340000,Kerkhofstraat 76,3,C,292,0,1,30,170,0,2,1930,Good,0,1,0,0,0,Installed,Gas,10654695,1861,340000,1,Vlaams-Brabant,Flanders
4717,€289000,"Dascottelei, 152",1,F,921,1,0,0,0,35,0,1989,To be done up,0,1,0,0,1,Installed,0,10654694,2040,289000,0,Antwerpen,Flanders
4718,€475000,Av. Houba de Strooper 618,4,Not specified,Not specified,0,1,20,105,46,2,0,0,0,1,1,0,3,Installed,Fuel oil,10654691,1020,475000,1,Brussels Hoofdstedelijk Gewest,Brussels
4719,€329000,Kerkstraat 3,3,D,336,0,0,0,1039,37,4,1972,Good,0,1,0,0,2,Semi equipped,Fuel oil,10642213,3550,329000,0,Limburg,Flanders
4720,€175000,Parklaan 59 bus1,2,C,214,0,0,0,43,0,2,1918,0,0,1,0,0,1,Installed,Gas,10654688,9100,175000,0,Oost-Vlaanderen,Flanders
4721,€850000,"Kortrijksesteenweg, 390 bus 001",4,B,198,0,0,0,1213,0,4,1995,Good,0,1,0,0,2,Not installed,Gas,10654687,9031,850000,0,Oost-Vlaanderen,Flanders
4722,€363.615,Kerkhovensesteenweg 447,3,Not specified,Not specified,0,0,0,220,38,2,2022,0,0,1,0,0,2,0,Electric,10654685,3940,363615,0,Limburg,Flanders
4723,€390000,Rue Albert Ier 105,4,D,309,0,1,47,1913,25,0,0,0,0,0,1,0,0,Installed,Fuel oil,10654683,4260,390000,1,Liï¿½ge,Wallonia
4724,€225000,Paalstraat 70,3,E,479,0,0,0,0,0,2,0,Good,0,1,0,0,1,Installed,Gas,10654681,2840,225000,0,Antwerpen,Flanders
4725,€695000,Chaussée de Marche 398,3,C,250,0,0,0,12185,0,2,0,Good,0,1,1,0,0,Installed,Fuel oil,9,3,695000,0,,
4726,€130000,Grand Place 14,2,D,319,0,0,0,240,16,2,0,0,0,1,0,0,0,Installed,Gas,10654678,7603,130000,0,Hainaut,Wallonia
4727,€210000,Plantin en Moretuslei 135A,1,F,582,0,0,0,0,26,2,0,Good,0,1,0,0,1,Installed,Gas,10654676,2000,210000,0,Antwerpen,Flanders
4728,€159000,Distellaan 34,0,Not specified,Not specified,0,0,0,0,0,4,1967,Just renovated,0,2,0,0,0,Hyper equipped,Gas,10654675,8434,159000,0,West-Vlaanderen,Flanders
